Date,Time,ID,cluster_center_x,cluster_center_y,Intensity,DAV Values
2021-08-01,20:00:00,5,365.0417335473515,124.04494382022472,53.00575982143164,2290.9691691896755
2021-08-01,20:00:00,2,8.851851851851851,225.76296296296297,49.32318979387917,2381.074731281865
2021-08-01,21:00:00,9,3.3125,16.580357142857142,53.59905875992261,2277.357632695321
2021-08-01,21:00:00,4,382.91052631578947,206.06315789473683,50.37572060666757,2354.24704739665
2021-08-01,22:00:00,9,3.1991341991341993,15.025974025974026,54.053980865796746,2267.0712102935286
2021-08-01,22:00:00,5,364.568345323741,120.99280575539568,50.24373702146848,2357.5604305642014
2021-08-01,22:00:00,4,382.3080568720379,209.36966824644549,51.85482508817303,2318.0433642677913
2021-08-01,23:00:00,9,2.5949367088607596,12.639240506329115,53.71915645342716,2274.6295913008735
2021-08-01,23:00:00,4,381.9671052631579,208.25986842105263,51.928858765029176,2316.274093827117
2021-08-02,00:00:00,9,1.2586206896551724,10.310344827586206,50.24013429838944,2357.651073905117
2021-08-02,00:00:00,10,163.91417910447763,13.895522388059701,49.5345387699858,2375.612028242636
2021-08-02,00:00:00,4,380.91317365269464,206.23952095808383,51.40232584841198,2328.9436250734943
2021-08-02,01:00:00,9,3.06,9.053333333333333,53.58484263802663,2277.6811532778574
2021-08-02,01:00:00,4,381.04522613065325,209.45226130653268,53.296206450939195,2284.277432091656
2021-08-02,02:00:00,9,3.5141242937853105,10.282485875706215,54.804461090113946,2250.3749776858563
2021-08-02,02:00:00,4,381.62269129287597,209.74934036939314,52.241085228169936,2308.85521408345
2021-08-02,03:00:00,9,3.4324324324324325,8.20945945945946,53.89762236351915,2270.5922854788396
2021-08-02,03:00:00,4,382.88796680497927,208.70954356846474,52.57481592779364,2301.0004106484303
2021-08-02,04:00:00,9,3.4823529411764707,9.68235294117647,53.10663357333634,2288.6388686406667
2021-08-02,04:00:00,10,156.6451612903226,2.064516129032258,48.421521895751795,2404.831543905954
2021-08-02,04:00:00,4,384.24264705882354,211.13970588235293,51.94323720152779,2315.930929568173
2021-08-02,05:00:00,9,4.611940298507463,12.552238805970148,53.50055729857512,2279.6018775814123
2021-08-02,05:00:00,3,121.25777777777778,109.15555555555555,50.459767498204045,2352.1444344627093
2021-08-02,05:00:00,4,381.74587458745873,208.75907590759076,52.178978354435415,2310.3254862398067
2021-08-02,06:00:00,9,4.17004048582996,13.097165991902834,51.01240999905224,2338.4582661505924
2021-08-02,06:00:00,4,380.1460957178841,190.97732997481108,51.37792022648563,2329.535812070101
2021-08-02,08:00:00,3,125.59615384615384,109.29807692307692,49.69165140893094,2371.5762795908136
2021-08-02,09:00:00,3,115.06941838649156,108.72232645403378,50.793480358967855,2343.851437641889
2021-08-02,09:00:00,11,377.8757062146893,150.92655367231637,50.04950049627399,2362.46255946745
2021-08-02,10:00:00,0,250.18965517241378,1.0689655172413792,49.56863888553352,2374.734291998465
2021-08-02,10:00:00,0,271.5164835164835,2.7142857142857144,49.55718804354545,2375.0289242561353
2021-08-02,10:00:00,3,121.42171717171718,108.95959595959596,50.487538437117905,2351.4509324878645
2021-08-02,10:00:00,4,384.9166666666667,201.96666666666667,48.93636002517315,2391.175628323403
2021-08-02,11:00:00,3,126.54135338345864,111.45864661654136,49.17900634440331,2384.823983348721
2021-08-02,13:00:00,0,273.9407008086253,3.2318059299191373,49.90019719145589,2366.2519220344543
2021-08-02,13:00:00,12,91.54117647058824,169.21176470588236,49.196628048988515,2384.364768863464
2021-08-02,14:00:00,0,274.9822695035461,3.5921985815602837,49.62907961510166,2373.1810152708545
2021-08-02,14:00:00,3,119.4609375,111.6640625,49.89512968058109,2366.380864293548
2021-08-02,15:00:00,0,275.6222222222222,1.9703703703703703,49.96944718002365,2364.492021811581
2021-08-02,16:00:00,0,259.6051948051948,5.402597402597403,51.41792432848582,2328.5653698913575
2021-08-02,17:00:00,0,260.69547325102883,3.8271604938271606,49.75091127110039,2370.059569410323
2021-08-02,18:00:00,0,256.95594713656385,5.220264317180617,48.98188512375896,2389.9798803563667
2021-08-02,19:00:00,3,103.109375,97.0625,49.250703788783966,2382.957303685581
2021-08-02,20:00:00,0,263.53745928338765,5.977198697068404,50.226525358690424,2357.9935660932038
2021-08-02,21:00:00,0,263.6992287917738,4.596401028277635,50.053097718505086,2362.37149002032
2021-08-02,21:00:00,13,382.962962962963,2.925925925925926,49.50950253571072,2376.2571015745007
2021-08-03,01:00:00,13,381.4339622641509,1.9245283018867925,51.11009101888631,2336.063867086705
2021-08-03,05:00:00,13,380.8,1.72,50.491699763013855,2351.3470681602
2021-08-03,07:00:00,14,243.265625,2.46875,49.4601853533712,2377.5293807700928
2021-08-03,09:00:00,0,250.26666666666668,1.7466666666666666,49.370373172578,2379.8517988144886
2021-08-03,09:00:00,15,99.82926829268293,143.2439024390244,49.37946062765391,2379.6164885349167
2021-08-03,10:00:00,0,254.73611111111111,4.4375,50.57173952589189,2349.352011945769
2021-08-03,10:00:00,15,99.47933884297521,141.53719008264463,49.29260664911471,2381.868455473443
2021-08-03,11:00:00,0,255.02620087336246,7.329694323144105,50.911330506029486,2340.943676956987
2021-08-03,11:00:00,16,182.4496124031008,111.69767441860465,49.38439346458745,2379.4887881679424
2021-08-03,12:00:00,0,253.85686274509803,8.20392156862745,49.61770211820299,2373.473167147393
2021-08-03,12:00:00,15,99.78111587982832,143.25321888412017,49.99160151446692,2363.929844532445
2021-08-03,13:00:00,0,259.41603053435114,6.740458015267175,50.11670877129666,2360.7628445924297
2021-08-03,13:00:00,12,91.90995260663507,146.6350710900474,48.70554159299594,2397.267470139419
2021-08-03,14:00:00,0,254.71159029649596,6.962264150943396,51.136193805334926,2335.425256437503
2021-08-03,14:00:00,13,378.17391304347825,1.5942028985507246,50.967205110977496,2339.5688218295686
2021-08-03,14:00:00,16,183.04347826086956,120.79446640316206,49.60405930638147,2373.823634725838
2021-08-03,14:00:00,15,96.40948275862068,144.28879310344828,49.50846068930532,2376.2839571476534
2021-08-03,14:00:00,8,370.9170305676856,220.64628820960698,51.30575521291668,2331.2894501681376
2021-08-03,15:00:00,0,257.7240875912409,11.636496350364963,51.08512995235955,2336.6750303744393
2021-08-03,15:00:00,16,179.78777589134125,125.51782682512733,50.47780512165731,2351.69392463963
2021-08-03,15:00:00,15,100.00990099009901,140.7128712871287,49.08420334403858,2387.299280511033
2021-08-03,15:00:00,8,377.55902777777777,219.09027777777777,49.92460009645724,2365.6312947429096
2021-08-03,16:00:00,0,251.68861209964413,7.530249110320285,50.95412604362854,2339.8904305643537
2021-08-03,16:00:00,16,181.5049504950495,130.02475247524754,49.54202804246728,2375.41916829728
2021-08-03,16:00:00,8,373.02322738386306,214.98655256723717,54.503308298009976,2257.034869168938
2021-08-03,17:00:00,0,254.05781584582442,11.734475374732334,51.33690620961164,2330.5319913314283
2021-08-03,17:00:00,8,378.0,225.52659574468086,50.059565067100976,2362.2077857200343
2021-08-03,17:00:00,17,182.1549295774648,228.5211267605634,49.852944187898686,2367.4551081622476
2021-08-03,18:00:00,0,251.7864406779661,10.583050847457628,51.47229428893712,2327.248337444994
2021-08-03,18:00:00,8,382.0416666666667,224.34722222222223,49.21106559625099,2383.988738599607
2021-08-03,19:00:00,13,374.42105263157896,2.1842105263157894,51.63704547201347,2323.2707928680475
2021-08-03,19:00:00,15,101.63846153846154,145.73846153846154,49.71774839889499,2370.9079782962326
2021-08-03,20:00:00,0,249.9848229342327,9.399662731871839,50.98983825715786,2339.012593415956
2021-08-03,20:00:00,12,99.74418604651163,150.65116279069767,49.20976523183572,2384.0225993721256
2021-08-03,21:00:00,0,245.05061349693253,8.857361963190185,52.974461284637165,2291.6935586076065
2021-08-03,21:00:00,4,383.79661016949154,186.45762711864407,48.879672702353645,2392.6672022823827
2021-08-03,21:00:00,6,280.3626943005181,223.29533678756476,49.87682929029856,2366.8466955107915
2021-08-03,22:00:00,14,240.635,5.31,49.80406382882063,2368.7017129790866
2021-08-03,22:00:00,13,381.9146341463415,3.902439024390244,49.62797795576198,2373.2092988622144
2021-08-03,22:00:00,6,286.9083665338645,222.82470119521912,51.663052007300266,2322.644741364753
2021-08-03,23:00:00,14,242.9205020920502,5.2594142259414225,50.35498755596669,2354.766604955431
2021-08-03,23:00:00,6,291.4,217.888,48.9336064318655,2391.2480138769674
2021-08-03,23:00:00,17,201.07407407407408,229.03703703703704,49.30846684633732,2381.4567327431128
2021-08-04,00:00:00,6,299.9818181818182,205.37818181818182,49.66061744260895,2372.371766835907
2021-08-04,00:00:00,6,295.09411764705885,225.0,49.12835917182224,2386.1453734308607
2021-08-04,00:00:00,6,281.19767441860466,223.93023255813952,49.63523413845884,2373.023025520761
2021-08-04,01:00:00,0,249.1011235955056,4.685393258426966,49.19285548289105,2384.463057101148
2021-08-04,01:00:00,6,296.7291666666667,201.4375,49.91999922861011,2365.74826816556
2021-08-04,01:00:00,6,294.2590909090909,224.61818181818182,48.90244919813021,2392.067547188216
2021-08-04,02:00:00,14,244.4739336492891,13.938388625592417,48.71605495289005,2396.9889279756317
2021-08-04,02:00:00,6,297.2369791666667,225.09635416666666,50.610868099440694,2348.3785558612813
2021-08-04,03:00:00,0,246.14121037463977,7.351585014409222,49.803155345900095,2368.7249013160354
2021-08-04,03:00:00,6,302.12820512820514,223.89743589743588,50.701141791387656,2346.1373133520556
2021-08-04,03:00:00,18,221.8181818181818,228.6,49.90672390880301,2366.085882214576
2021-08-04,04:00:00,14,243.76363636363635,10.409090909090908,48.31084345162196,2407.799883409855
2021-08-04,04:00:00,6,298.4837962962963,222.29861111111111,51.5586126550538,2325.1618887134478
2021-08-04,05:00:00,14,235.83684210526314,6.628947368421053,50.521822771889646,2350.595627878746
2021-08-04,05:00:00,4,384.1340206185567,174.83505154639175,49.54822353344625,2375.259661862444
2021-08-04,06:00:00,14,241.57831325301206,2.2409638554216866,49.5614290076159,2374.9197902608844
2021-08-04,06:00:00,18,216.7340425531915,227.85638297872342,48.6077181759219,2399.864157109607
2021-08-04,07:00:00,14,233.6304347826087,6.619565217391305,50.6850735236391,2346.535773035481
2021-08-04,07:00:00,18,234.95495495495496,224.05945945945945,51.116975725999325,2335.8953808394203
2021-08-04,08:00:00,14,232.46978021978023,5.491758241758242,51.15407845510347,2334.9880032297337
2021-08-04,08:00:00,18,229.95822454308095,225.33942558746736,52.587236280702065,2300.709552405733
2021-08-04,09:00:00,14,239.48899755501222,11.15158924205379,53.18495948638552,2286.8340292119124
2021-08-04,09:00:00,18,231.9278606965174,225.83333333333334,50.9732416242891,2339.4204309500988
2021-08-04,10:00:00,14,236.85785123966943,8.709090909090909,51.07905136759296,2336.8239343848095
2021-08-04,10:00:00,18,241.41687979539643,225.7928388746803,51.149208113163766,2335.1070518265983
2021-08-04,11:00:00,14,235.31028037383177,14.508411214953272,50.90857587439032,2341.0115200132973
2021-08-04,11:00:00,18,232.91923076923078,226.08846153846153,52.54941085171924,2301.5956698213026
2021-08-04,12:00:00,14,231.96621621621622,13.212837837837839,51.77587979474659,2319.9343478478118
2021-08-04,12:00:00,18,238.31521739130434,225.22101449275362,50.70704505432107,2345.990975714994
2021-08-04,13:00:00,14,236.17164179104478,14.57089552238806,48.6397292744044,2399.0134495430743
2021-08-04,13:00:00,18,239.25581395348837,228.32558139534885,50.18526216282308,2359.0329513092643
2021-08-04,14:00:00,14,244.13192612137203,14.321899736147758,50.302728998258445,2356.0777170022106
2021-08-04,14:00:00,19,250.04580152671755,228.0916030534351,49.01395838767559,2389.1385847495994
2021-08-04,14:00:00,20,317.056338028169,228.88732394366198,49.502642514427485,2376.433949004235
2021-08-04,15:00:00,14,236.40060698027315,17.426403641881638,51.097552977147515,2336.370797467358
2021-08-04,15:00:00,18,245.27338129496403,227.50359712230215,50.14900246252819,2359.9474557779586
2021-08-04,15:00:00,20,322.55555555555554,227.66666666666666,49.840640386629886,2367.7687041506188
2021-08-04,16:00:00,19,254.2488038277512,225.79904306220095,49.80867226976943,2368.584096787605
2021-08-04,17:00:00,14,239.1736641221374,13.431297709923664,50.19498778921923,2358.7878452927807
2021-08-04,17:00:00,19,253.37941176470588,225.73823529411766,50.32389943886925,2355.546306112955
2021-08-04,17:00:00,20,318.3536585365854,227.4268292682927,49.2898578317745,2381.939835997269
2021-08-04,18:00:00,14,230.18457300275483,12.424242424242424,49.34381141303638,2380.5400043377626
2021-08-04,18:00:00,1,296.40410958904107,96.94520547945206,49.12938027182731,2386.118710133563
2021-08-04,18:00:00,5,383.7818181818182,134.01818181818183,49.10148725369267,2386.847398117435
2021-08-04,18:00:00,6,264.18278301886795,221.32783018867926,56.35092301771237,2216.975162632464
2021-08-04,18:00:00,21,346.271186440678,227.25423728813558,49.27382698653477,2382.356253727834
2021-08-04,19:00:00,1,304.125,90.125,49.295727767353654,2381.7874152444906
2021-08-04,19:00:00,19,261.8607277289837,221.55708908406524,56.00634092254672,2224.305405624887
2021-08-04,20:00:00,14,228.5056179775281,2.168539325842697,49.25635078949938,2382.8104753179755
2021-08-04,20:00:00,11,385.1509433962264,149.0943396226415,49.71507414346573,2370.976434870223
2021-08-04,20:00:00,19,258.2558869701727,222.75039246467819,53.312335240891414,2283.9074340435236
2021-08-04,20:00:00,20,330.36761487964986,224.10065645514223,50.51960138674255,2350.6510171828663
2021-08-04,21:00:00,12,70.18,166.31,49.817695290127105,2368.353864180719
2021-08-04,21:00:00,6,266.95961002785515,222.96378830083566,52.12830208094113,2311.527158319578
2021-08-04,21:00:00,21,343.1798245614035,224.4517543859649,49.29808091194534,2381.7263212428784
2021-08-04,22:00:00,14,231.54012345679013,3.5864197530864197,49.94149248118083,2365.201971396502
2021-08-04,22:00:00,6,273.3116395494368,222.3229036295369,56.41142589124995,2215.694473208684
2021-08-04,22:00:00,20,341.18947368421055,223.75438596491227,51.714627337792464,2321.404632618116
2021-08-04,23:00:00,6,281.58376511226254,221.4887737478411,52.21090737355427,2309.569285901802
2021-08-04,23:00:00,20,341.7156862745098,227.9607843137255,49.88829675820725,2366.5547614306765
2021-08-05,00:00:00,22,217.1818181818182,1.8333333333333333,49.53326050433576,2375.644950345166
2021-08-05,00:00:00,6,276.8767605633803,217.82746478873239,51.77062247759942,2320.0604363619927
2021-08-05,00:00:00,21,347.0243161094225,223.29787234042553,50.94386282386786,2340.1428911124854
2021-08-05,01:00:00,14,219.4678899082569,1.981651376146789,51.83089426320845,2318.6161077195884
2021-08-05,01:00:00,21,347.8030303030303,228.72727272727272,49.34932481380994,2380.3971030857524
2021-08-05,02:00:00,18,213.20491803278688,227.73360655737704,50.88194318866998,2341.6677519356654
2021-08-05,02:00:00,20,340.59090909090907,227.0974025974026,49.715251295505,2370.9718998784488
2021-08-05,03:00:00,18,214.3072463768116,226.45797101449276,52.296853030294855,2307.537298199641
2021-08-05,04:00:00,22,212.4504132231405,5.037190082644628,49.85991579688323,2367.277474345213
2021-08-05,04:00:00,18,224.2876254180602,227.7458193979933,49.59420427810165,2374.07689837586
2021-08-05,05:00:00,9,9.835164835164836,1.7142857142857142,51.587309755014985,2324.469449397794
2021-08-05,05:00:00,22,213.34198113207546,4.867924528301887,48.7432394631348,2396.26917445612
2021-08-05,05:00:00,18,238.33390705679864,226.86230636833045,49.93157808287404,2365.4539188335466
2021-08-05,06:00:00,22,204.79365079365078,3.5714285714285716,49.429173655953974,2378.330502487085
2021-08-05,06:00:00,18,241.84669479606188,226.21659634317862,54.26029099415153,2262.447986472072
2021-08-05,07:00:00,9,7.203883495145631,2.563106796116505,50.518263596233254,2350.684376326982
2021-08-05,07:00:00,22,200.59774436090225,3.988721804511278,50.210955606230414,2358.385591245446
2021-08-05,07:00:00,19,263.51940298507463,227.40298507462686,49.02886616098648,2388.7478647390594
2021-08-05,07:00:00,18,208.90579710144928,227.2826086956522,50.304531435100515,2356.0324588667754
2021-08-05,08:00:00,18,211.9217391304348,225.68260869565216,52.19566532154186,2309.9301866398305
2021-08-05,08:00:00,6,284.536231884058,227.84057971014494,49.262554947086855,2382.6491928575697
2021-08-05,09:00:00,8,358.3888888888889,221.71455938697318,50.77755940446731,2344.245090460577
2021-08-05,09:00:00,18,235.55017301038063,226.35294117647058,48.91354243004807,2391.7756586241953
2021-08-05,10:00:00,9,2.5142857142857142,4.857142857142857,49.56959219730255,2374.709768221637
2021-08-05,10:00:00,8,363.81904761904764,216.15238095238095,50.265555658983345,2357.0117070940128
2021-08-05,10:00:00,18,211.7840909090909,226.2443181818182,49.64102025726895,2372.8745225793077
2021-08-05,10:00:00,6,284.55737704918033,227.87704918032787,50.385768280803354,2353.995383783999
2021-08-05,11:00:00,9,7.171806167400881,6.110132158590308,51.4010466871847,2328.9746521051716
2021-08-05,11:00:00,8,357.4577114427861,221.99502487562188,51.17372182167504,2334.508031558859
2021-08-05,11:00:00,18,209.95483870967743,226.9225806451613,49.470204906540275,2377.270726093597
2021-08-05,12:00:00,9,1.6440677966101696,6.8474576271186445,49.86920858820865,2367.0407614308997
2021-08-05,12:00:00,23,280.56976744186045,100.43023255813954,49.72104287189597,2370.8236535523106
2021-08-05,12:00:00,23,296.4718309859155,108.37323943661971,49.829619103970686,2368.04972017715
2021-08-05,12:00:00,8,359.22222222222223,224.54320987654322,49.859298313113285,2367.2932059312902
2021-08-05,13:00:00,24,373.531914893617,49.648936170212764,51.15110302789597,2335.0607311864705
2021-08-05,13:00:00,23,276.7906976744186,98.88372093023256,49.54286531676719,2375.397610252977
2021-08-05,13:00:00,17,205.48790322580646,226.23790322580646,50.687034733629844,2346.4871282082827
2021-08-05,14:00:00,25,301.5625,3.048611111111111,50.68975049086713,2346.4197729870457
2021-08-05,14:00:00,23,290.23030303030305,106.08484848484848,48.79917903936696,2394.790238446897
2021-08-05,14:00:00,17,201.19,228.76,49.15374329562175,2385.482812008797
2021-08-05,15:00:00,9,9.527220630372494,7.636103151862464,51.505874398319534,2326.436001326239
2021-08-05,15:00:00,23,280.0044642857143,102.28571428571429,50.28287126265166,2356.5765079889748
2021-08-05,15:00:00,23,294.82758620689657,110.25862068965517,49.34424363706374,2380.528800602143
2021-08-05,15:00:00,17,198.4320987654321,228.46913580246914,50.21866761413902,2358.1913886008215
2021-08-05,16:00:00,9,6.7018867924528305,8.064150943396227,51.28283034368515,2331.8473492149137
2021-08-05,16:00:00,23,278.8429118773946,101.16091954022988,50.400092070639374,2353.6367573695593
2021-08-05,16:00:00,17,201.34567901234567,228.55555555555554,49.588677342834515,2374.2189713187345
2021-08-05,17:00:00,23,297.60769230769233,109.1,49.844149701343056,2367.679246653926
2021-08-05,17:00:00,5,380.665,149.375,50.13074779937199,2360.408265216957
2021-08-05,17:00:00,18,207.98507462686567,227.91044776119404,49.14971711843802,2385.5878623999024
2021-08-05,18:00:00,25,300.2307692307692,3.2142857142857144,50.85050133614476,2342.4431900505597
2021-08-05,18:00:00,23,295.4742857142857,111.41142857142857,50.09419584616309,2361.3317861635696
2021-08-05,18:00:00,11,381.40833333333336,153.41666666666666,48.839179487602244,2393.734474068117
2021-08-05,18:00:00,12,84.80459770114942,168.54597701149424,50.241349868231524,2357.620489378268
2021-08-05,18:00:00,17,204.27307692307693,226.91538461538462,50.11292117440664,2360.858534602844
2021-08-05,19:00:00,25,303.2527777777778,5.463888888888889,50.72958846767915,2345.432392727121
2021-08-05,19:00:00,9,14.05084745762712,11.610169491525424,49.72180418830801,2370.8041683499014
2021-08-05,19:00:00,12,77.09032258064516,168.34516129032258,50.24105448263718,2357.6279213606954
2021-08-05,19:00:00,17,205.54430379746836,228.83544303797467,48.19395831240461,2410.947494947373
2021-08-05,20:00:00,12,92.33,167.69,49.487586998726485,2376.822214948559
2021-08-05,21:00:00,17,202.9047619047619,228.8095238095238,49.594294736341254,2374.074573315583
2021-08-05,22:00:00,7,276.9163179916318,93.90376569037657,49.52328840813826,2375.901833191441
2021-08-05,22:00:00,15,120.3127572016461,156.34979423868313,49.046040888609824,2388.2979789920364
2021-08-05,23:00:00,7,280.1260162601626,93.44715447154472,49.74251049333954,2370.274398710907
2021-08-05,23:00:00,5,378.6195652173913,139.8586956521739,50.59520361496095,2348.7681172386483
2021-08-05,23:00:00,12,93.8314606741573,166.17977528089887,49.21595710595358,2383.8613798683655
2021-08-05,23:00:00,18,207.2983870967742,227.71774193548387,50.09573053630049,2361.2929885204708
2021-08-06,00:00:00,7,277.3792134831461,89.79213483146067,50.70778121109524,2345.972728840436
2021-08-06,01:00:00,7,280.54,94.02,49.564868659097684,2374.831288100431
2021-08-06,01:00:00,26,53.161764705882355,98.73529411764706,48.93591304636818,2391.1873778848512
2021-08-06,01:00:00,8,379.5421686746988,227.18072289156626,50.17476321950648,2359.297633638454
2021-08-06,02:00:00,8,380.6818181818182,227.54545454545453,50.93609948615544,2340.333912104374
2021-08-06,03:00:00,9,22.331550802139038,2.9251336898395723,50.73463226408497,2345.3074716548517
2021-08-06,03:00:00,7,292.29082774049215,100.22818791946308,49.21312084483675,2383.9352241302445
2021-08-06,03:00:00,20,323.87951807228916,227.12048192771084,49.35934878460126,2380.137361373415
2021-08-06,03:00:00,18,216.83333333333334,229.07575757575756,50.081999906891156,2361.6401741268114
2021-08-06,04:00:00,18,225.4313725490196,229.1764705882353,49.52159503359617,2375.9454633629284
2021-08-06,05:00:00,8,376.25454545454545,228.4181818181818,49.960298606269106,2364.7242910003433
2021-08-06,06:00:00,4,384.0344827586207,180.98275862068965,49.15544052871126,2385.4385324129976
2021-08-06,06:00:00,8,377.1642857142857,226.25,51.101444795246906,2336.2755132201596
2021-08-06,06:00:00,18,215.55384615384617,228.98461538461538,49.58064266655818,2374.425554127855
2021-08-06,08:00:00,9,20.57777777777778,2.4,50.713715793693666,2345.8256458639294
2021-08-06,08:00:00,1,302.27329192546586,109.11801242236025,49.89446846172085,2366.3976905267787
2021-08-06,08:00:00,4,380.527950310559,185.57142857142858,50.384739814026716,2354.0211399975306
2021-08-06,08:00:00,8,375.2157534246575,222.32534246575344,50.654793402615454,2347.2872101062367
2021-08-06,09:00:00,1,306.8521560574949,107.10061601642711,50.500079654466504,2351.1379528765074
2021-08-06,09:00:00,8,372.8301886792453,227.9245283018868,49.345210859843014,2380.5037296896976
2021-08-06,09:00:00,18,233.6851851851852,228.53703703703704,49.252653940563164,2382.9065943481355
