Date,Time,ID,cluster_center_x,cluster_center_y
2021-08-02,21:00:00,13,382.962962962963,2.925925925925926
2021-08-03,01:00:00,13,381.4339622641509,1.9245283018867925
2021-08-03,05:00:00,13,380.8,1.72
2021-08-03,07:00:00,14,243.265625,2.46875
2021-08-03,09:00:00,0,250.26666666666668,1.7466666666666666
2021-08-03,09:00:00,15,99.82926829268293,143.2439024390244
2021-08-03,10:00:00,0,254.73611111111111,4.4375
2021-08-03,10:00:00,15,99.47933884297521,141.53719008264463
2021-08-03,11:00:00,0,255.02620087336246,7.329694323144105
2021-08-03,11:00:00,16,182.4496124031008,111.69767441860465
2021-08-03,12:00:00,0,253.85686274509803,8.20392156862745
2021-08-03,12:00:00,15,99.78111587982832,143.25321888412017
2021-08-03,13:00:00,0,259.41603053435114,6.740458015267175
2021-08-03,13:00:00,12,91.90995260663507,146.6350710900474
2021-08-03,14:00:00,0,254.71159029649596,6.962264150943396
2021-08-03,14:00:00,13,378.17391304347825,1.5942028985507246
2021-08-03,14:00:00,16,183.04347826086956,120.79446640316206
2021-08-03,14:00:00,15,96.40948275862068,144.28879310344828
2021-08-03,14:00:00,8,370.9170305676856,220.64628820960698
2021-08-03,15:00:00,0,257.7240875912409,11.636496350364963
2021-08-03,15:00:00,16,179.78777589134125,125.51782682512733
2021-08-03,15:00:00,15,100.00990099009901,140.7128712871287
2021-08-03,15:00:00,8,377.55902777777777,219.09027777777777
2021-08-03,16:00:00,0,251.68861209964413,7.530249110320285
2021-08-03,16:00:00,16,181.5049504950495,130.02475247524754
2021-08-03,16:00:00,8,373.02322738386306,214.98655256723717
2021-08-03,17:00:00,0,254.05781584582442,11.734475374732334
2021-08-03,17:00:00,8,378.0,225.52659574468086
2021-08-03,17:00:00,17,182.1549295774648,228.5211267605634
2021-08-03,18:00:00,0,251.7864406779661,10.583050847457628
2021-08-03,18:00:00,8,382.0416666666667,224.34722222222223
2021-08-03,19:00:00,13,374.42105263157896,2.1842105263157894
2021-08-03,19:00:00,15,101.63846153846154,145.73846153846154
2021-08-03,20:00:00,0,249.9848229342327,9.399662731871839
2021-08-03,20:00:00,12,99.74418604651163,150.65116279069767
2021-08-03,21:00:00,0,245.05061349693253,8.857361963190185
2021-08-03,21:00:00,4,383.79661016949154,186.45762711864407
2021-08-03,21:00:00,6,280.3626943005181,223.29533678756476
2021-08-03,22:00:00,14,240.635,5.31
2021-08-03,22:00:00,13,381.9146341463415,3.902439024390244
2021-08-03,22:00:00,6,286.9083665338645,222.82470119521912
2021-08-03,23:00:00,14,242.9205020920502,5.2594142259414225
2021-08-03,23:00:00,6,291.4,217.888
2021-08-03,23:00:00,17,201.07407407407408,229.03703703703704
2021-08-04,00:00:00,6,299.9818181818182,205.37818181818182
2021-08-04,00:00:00,6,295.09411764705885,225.0
2021-08-04,00:00:00,6,281.19767441860466,223.93023255813952
2021-08-04,01:00:00,0,249.1011235955056,4.685393258426966
2021-08-04,01:00:00,6,296.7291666666667,201.4375
2021-08-04,01:00:00,6,294.2590909090909,224.61818181818182
2021-08-04,02:00:00,14,244.4739336492891,13.938388625592417
2021-08-04,02:00:00,6,297.2369791666667,225.09635416666666
2021-08-04,03:00:00,0,246.14121037463977,7.351585014409222
2021-08-04,03:00:00,6,302.12820512820514,223.89743589743588
2021-08-04,03:00:00,18,221.8181818181818,228.6
2021-08-04,04:00:00,14,243.76363636363635,10.409090909090908
2021-08-04,04:00:00,6,298.4837962962963,222.29861111111111
2021-08-04,05:00:00,14,235.83684210526314,6.628947368421053
2021-08-04,05:00:00,4,384.1340206185567,174.83505154639175
2021-08-04,06:00:00,14,241.57831325301206,2.2409638554216866
2021-08-04,06:00:00,18,216.7340425531915,227.85638297872342
2021-08-04,07:00:00,14,233.6304347826087,6.619565217391305
2021-08-04,07:00:00,18,234.95495495495496,224.05945945945945
2021-08-04,08:00:00,14,232.46978021978023,5.491758241758242
2021-08-04,08:00:00,18,229.95822454308095,225.33942558746736
2021-08-04,09:00:00,14,239.48899755501222,11.15158924205379
2021-08-04,09:00:00,18,231.9278606965174,225.83333333333334
2021-08-04,10:00:00,14,236.85785123966943,8.709090909090909
2021-08-04,10:00:00,18,241.41687979539643,225.7928388746803
2021-08-04,11:00:00,14,235.31028037383177,14.508411214953272
2021-08-04,11:00:00,18,232.91923076923078,226.08846153846153
2021-08-04,12:00:00,14,231.96621621621622,13.212837837837839
2021-08-04,12:00:00,18,238.31521739130434,225.22101449275362
2021-08-04,13:00:00,14,236.17164179104478,14.57089552238806
2021-08-04,13:00:00,18,239.25581395348837,228.32558139534885
2021-08-04,14:00:00,14,244.13192612137203,14.321899736147758
2021-08-04,14:00:00,19,250.04580152671755,228.0916030534351
2021-08-04,14:00:00,20,317.056338028169,228.88732394366198
2021-08-04,15:00:00,14,236.40060698027315,17.426403641881638
2021-08-04,15:00:00,18,245.27338129496403,227.50359712230215
2021-08-04,15:00:00,20,322.55555555555554,227.66666666666666
2021-08-04,16:00:00,19,254.2488038277512,225.79904306220095
2021-08-04,17:00:00,14,239.1736641221374,13.431297709923664
2021-08-04,17:00:00,19,253.37941176470588,225.73823529411766
2021-08-04,17:00:00,20,318.3536585365854,227.4268292682927
2021-08-04,18:00:00,14,230.18457300275483,12.424242424242424
2021-08-04,18:00:00,1,296.40410958904107,96.94520547945206
2021-08-04,18:00:00,5,383.7818181818182,134.01818181818183
2021-08-04,18:00:00,6,264.18278301886795,221.32783018867926
2021-08-04,18:00:00,21,346.271186440678,227.25423728813558
2021-08-04,19:00:00,1,304.125,90.125
2021-08-04,19:00:00,19,261.8607277289837,221.55708908406524
2021-08-04,20:00:00,14,228.5056179775281,2.168539325842697
2021-08-04,20:00:00,11,385.1509433962264,149.0943396226415
2021-08-04,20:00:00,19,258.2558869701727,222.75039246467819
2021-08-04,20:00:00,20,330.36761487964986,224.10065645514223
2021-08-04,21:00:00,12,70.18,166.31
2021-08-04,21:00:00,6,266.95961002785515,222.96378830083566
2021-08-04,21:00:00,21,343.1798245614035,224.4517543859649
2021-08-04,22:00:00,14,231.54012345679013,3.5864197530864197
2021-08-04,22:00:00,6,273.3116395494368,222.3229036295369
2021-08-04,22:00:00,20,341.18947368421055,223.75438596491227
2021-08-04,23:00:00,6,281.58376511226254,221.4887737478411
2021-08-04,23:00:00,20,341.7156862745098,227.9607843137255
2021-08-05,00:00:00,22,217.1818181818182,1.8333333333333333
2021-08-05,00:00:00,6,276.8767605633803,217.82746478873239
2021-08-05,00:00:00,21,347.0243161094225,223.29787234042553
2021-08-05,01:00:00,14,219.4678899082569,1.981651376146789
2021-08-05,01:00:00,21,347.8030303030303,228.72727272727272
2021-08-05,02:00:00,18,213.20491803278688,227.73360655737704
2021-08-05,02:00:00,20,340.59090909090907,227.0974025974026
2021-08-05,03:00:00,18,214.3072463768116,226.45797101449276
2021-08-05,04:00:00,22,212.4504132231405,5.037190082644628
2021-08-05,04:00:00,18,224.2876254180602,227.7458193979933
2021-08-05,05:00:00,9,9.835164835164836,1.7142857142857142
2021-08-05,05:00:00,22,213.34198113207546,4.867924528301887
2021-08-05,05:00:00,18,238.33390705679864,226.86230636833045
2021-08-05,06:00:00,22,204.79365079365078,3.5714285714285716
2021-08-05,06:00:00,18,241.84669479606188,226.21659634317862
2021-08-05,07:00:00,9,7.203883495145631,2.563106796116505
2021-08-05,07:00:00,22,200.59774436090225,3.988721804511278
2021-08-05,07:00:00,19,263.51940298507463,227.40298507462686
2021-08-05,07:00:00,18,208.90579710144928,227.2826086956522
2021-08-05,08:00:00,18,211.9217391304348,225.68260869565216
2021-08-05,08:00:00,6,284.536231884058,227.84057971014494
2021-08-05,09:00:00,8,358.3888888888889,221.71455938697318
2021-08-05,09:00:00,18,235.55017301038063,226.35294117647058
2021-08-05,10:00:00,9,2.5142857142857142,4.857142857142857
2021-08-05,10:00:00,8,363.81904761904764,216.15238095238095
2021-08-05,10:00:00,18,211.7840909090909,226.2443181818182
2021-08-05,10:00:00,6,284.55737704918033,227.87704918032787
2021-08-05,11:00:00,9,7.171806167400881,6.110132158590308
2021-08-05,11:00:00,8,357.4577114427861,221.99502487562188
2021-08-05,11:00:00,18,209.95483870967743,226.9225806451613
2021-08-05,12:00:00,9,1.6440677966101696,6.8474576271186445
2021-08-05,12:00:00,23,280.56976744186045,100.43023255813954
2021-08-05,12:00:00,23,296.4718309859155,108.37323943661971
2021-08-05,12:00:00,8,359.22222222222223,224.54320987654322
2021-08-05,13:00:00,24,373.531914893617,49.648936170212764
2021-08-05,13:00:00,23,276.7906976744186,98.88372093023256
2021-08-05,13:00:00,17,205.48790322580646,226.23790322580646
2021-08-05,14:00:00,25,301.5625,3.048611111111111
2021-08-05,14:00:00,23,290.23030303030305,106.08484848484848
2021-08-05,14:00:00,17,201.19,228.76
2021-08-05,15:00:00,9,9.527220630372494,7.636103151862464
2021-08-05,15:00:00,23,280.0044642857143,102.28571428571429
2021-08-05,15:00:00,23,294.82758620689657,110.25862068965517
2021-08-05,15:00:00,17,198.4320987654321,228.46913580246914
2021-08-05,16:00:00,9,6.7018867924528305,8.064150943396227
2021-08-05,16:00:00,23,278.8429118773946,101.16091954022988
2021-08-05,16:00:00,17,201.34567901234567,228.55555555555554
2021-08-05,17:00:00,23,297.60769230769233,109.1
2021-08-05,17:00:00,5,380.665,149.375
2021-08-05,17:00:00,18,207.98507462686567,227.91044776119404
2021-08-05,18:00:00,25,300.2307692307692,3.2142857142857144
2021-08-05,18:00:00,23,295.4742857142857,111.41142857142857
2021-08-05,18:00:00,11,381.40833333333336,153.41666666666666
2021-08-05,18:00:00,12,84.80459770114942,168.54597701149424
2021-08-05,18:00:00,17,204.27307692307693,226.91538461538462
2021-08-05,19:00:00,25,303.2527777777778,5.463888888888889
2021-08-05,19:00:00,9,14.05084745762712,11.610169491525424
2021-08-05,19:00:00,12,77.09032258064516,168.34516129032258
2021-08-05,19:00:00,17,205.54430379746836,228.83544303797467
2021-08-05,20:00:00,12,92.33,167.69
2021-08-05,21:00:00,17,202.9047619047619,228.8095238095238
2021-08-05,22:00:00,7,276.9163179916318,93.90376569037657
2021-08-05,22:00:00,15,120.3127572016461,156.34979423868313
2021-08-05,23:00:00,7,280.1260162601626,93.44715447154472
2021-08-05,23:00:00,5,378.6195652173913,139.8586956521739
2021-08-05,23:00:00,12,93.8314606741573,166.17977528089887
2021-08-05,23:00:00,18,207.2983870967742,227.71774193548387
2021-08-06,00:00:00,7,277.3792134831461,89.79213483146067
2021-08-06,01:00:00,7,280.54,94.02
2021-08-06,01:00:00,26,53.161764705882355,98.73529411764706
2021-08-06,01:00:00,8,379.5421686746988,227.18072289156626
2021-08-06,02:00:00,8,380.6818181818182,227.54545454545453
2021-08-06,03:00:00,9,22.331550802139038,2.9251336898395723
2021-08-06,03:00:00,7,292.29082774049215,100.22818791946308
2021-08-06,03:00:00,20,323.87951807228916,227.12048192771084
2021-08-06,03:00:00,18,216.83333333333334,229.07575757575756
2021-08-06,04:00:00,18,225.4313725490196,229.1764705882353
2021-08-06,05:00:00,8,376.25454545454545,228.4181818181818
2021-08-06,06:00:00,4,384.0344827586207,180.98275862068965
2021-08-06,06:00:00,8,377.1642857142857,226.25
2021-08-06,06:00:00,18,215.55384615384617,228.98461538461538
2021-08-06,08:00:00,9,20.57777777777778,2.4
2021-08-06,08:00:00,1,302.27329192546586,109.11801242236025
2021-08-06,08:00:00,4,380.527950310559,185.57142857142858
2021-08-06,08:00:00,8,375.2157534246575,222.32534246575344
2021-08-06,09:00:00,1,306.8521560574949,107.10061601642711
2021-08-06,09:00:00,8,372.8301886792453,227.9245283018868
2021-08-06,09:00:00,18,233.6851851851852,228.53703703703704
2021-08-06,10:00:00,8,369.04521276595744,224.8404255319149
2021-08-06,11:00:00,1,301.0334928229665,103.92344497607655
2021-08-06,11:00:00,8,376.7616580310881,214.94300518134716
2021-08-06,12:00:00,13,383.8358208955224,5.373134328358209
2021-08-06,12:00:00,8,377.62052117263846,213.64495114006516
2021-08-06,13:00:00,8,376.2877358490566,221.06367924528303
2021-08-06,14:00:00,12,115.43589743589743,165.19230769230768
2021-08-06,14:00:00,8,376.19646799117,220.55849889624724
2021-08-06,14:00:00,18,230.1986301369863,227.76027397260273
2021-08-06,15:00:00,8,374.8785046728972,220.17757009345794
2021-08-06,16:00:00,8,377.6904761904762,215.05442176870747
2021-08-06,17:00:00,23,282.962962962963,103.27777777777777
2021-08-06,17:00:00,4,377.77701778385773,211.51162790697674
2021-08-06,17:00:00,18,240.95744680851064,228.3404255319149
2021-08-06,18:00:00,4,376.8076477404403,210.22595596755505
2021-08-06,19:00:00,7,283.43636363636364,99.2
2021-08-06,19:00:00,4,378.04662576687116,207.06625766871164
2021-08-06,19:00:00,19,242.9672131147541,205.80327868852459
2021-08-06,19:00:00,18,243.38888888888889,227.34126984126985
2021-08-06,20:00:00,4,378.2292917166867,205.24489795918367
2021-08-06,21:00:00,13,383.0,3.91044776119403
2021-08-06,21:00:00,4,379.05900621118013,198.6055900621118
2021-08-06,21:00:00,19,248.8695652173913,227.59782608695653
2021-08-06,22:00:00,13,383.3921568627451,3.235294117647059
2021-08-06,22:00:00,4,380.5148148148148,200.15740740740742
2021-08-06,23:00:00,27,121.6923076923077,173.34615384615384
2021-08-06,23:00:00,4,379.0134874759152,202.66088631984584
2021-08-07,00:00:00,4,379.40909090909093,195.2868338557994
2021-08-07,01:00:00,13,380.82456140350877,2.8596491228070176
2021-08-07,01:00:00,28,27.440298507462686,110.61194029850746
2021-08-07,01:00:00,4,377.11333333333334,193.51888888888888
2021-08-07,02:00:00,4,378.2302357836338,193.1386962552011
2021-08-07,03:00:00,13,382.7323943661972,4.014084507042254
2021-08-07,03:00:00,4,383.36842105263156,182.21929824561403
2021-08-07,03:00:00,4,382.2063492063492,204.43650793650792
2021-08-07,04:00:00,4,380.8497536945813,198.23399014778326
2021-08-07,04:00:00,18,245.38,228.12
2021-08-07,05:00:00,4,381.625,202.98928571428573
2021-08-07,06:00:00,4,384.4,207.975
2021-08-07,06:00:00,18,242.21965317919074,227.5028901734104
2021-08-07,08:00:00,18,236.54716981132074,228.56603773584905
2021-08-07,09:00:00,4,365.72093023255815,194.0581395348837
2021-08-07,11:00:00,13,377.1259259259259,2.785185185185185
2021-08-07,11:00:00,4,376.43705463182897,197.88836104513064
2021-08-07,11:00:00,18,243.24,229.04
2021-08-07,12:00:00,13,380.1012658227848,2.2658227848101267
2021-08-07,12:00:00,27,143.99245283018868,170.89056603773585
2021-08-07,12:00:00,4,379.36494252873564,191.55747126436782
2021-08-07,13:00:00,13,378.48148148148147,3.2888888888888888
2021-08-07,13:00:00,27,145.89699074074073,167.14814814814815
2021-08-07,13:00:00,4,379.2478386167147,192.9164265129683
2021-08-07,13:00:00,18,241.4920634920635,229.15873015873015
2021-08-07,14:00:00,13,378.6978021978022,4.752747252747253
2021-08-07,14:00:00,29,149.82276422764227,163.93170731707318
2021-08-07,14:00:00,4,377.95577395577396,192.0810810810811
2021-08-07,14:00:00,30,76.77966101694915,228.84745762711864
2021-08-07,15:00:00,29,151.40687160940325,164.10669077757686
2021-08-07,15:00:00,31,5.666666666666667,162.85767790262173
2021-08-07,15:00:00,4,378.24407582938386,190.54502369668248
2021-08-07,15:00:00,30,80.01298701298701,228.66233766233765
2021-08-07,16:00:00,13,380.98214285714283,1.7857142857142858
2021-08-07,16:00:00,10,169.6747967479675,10.747967479674797
2021-08-07,16:00:00,29,150.87205387205387,158.67003367003366
2021-08-07,16:00:00,31,7.854625550660793,161.4933920704846
2021-08-07,16:00:00,4,377.45929018789144,188.60542797494782
2021-08-07,17:00:00,13,381.68,4.19
2021-08-07,17:00:00,10,173.77906976744185,7.593023255813954
2021-08-07,17:00:00,29,153.52,156.12
2021-08-07,17:00:00,31,7.450292397660819,160.12865497076024
2021-08-07,17:00:00,4,378.23643410852713,192.23385012919897
2021-08-07,18:00:00,10,166.5891891891892,8.113513513513514
2021-08-07,18:00:00,13,380.2886597938144,3.0618556701030926
2021-08-07,18:00:00,31,7.245901639344262,161.70725995316158
2021-08-07,18:00:00,29,157.65662650602408,154.789156626506
2021-08-07,18:00:00,4,378.0342679127726,194.32866043613708
2021-08-07,18:00:00,18,241.94202898550725,227.8985507246377
2021-08-07,19:00:00,13,380.1363636363636,2.242424242424242
2021-08-07,19:00:00,29,156.89140271493213,153.94117647058823
2021-08-07,19:00:00,4,377.67410714285717,191.875
2021-08-07,19:00:00,30,87.2109375,227.921875
2021-08-07,19:00:00,18,246.17391304347825,228.34782608695653
2021-08-07,20:00:00,9,20.73611111111111,1.6527777777777777
2021-08-07,20:00:00,29,159.02015113350126,155.18387909319898
2021-08-07,20:00:00,4,377.8751677852349,190.48187919463086
2021-08-07,21:00:00,13,381.1271676300578,6.930635838150289
2021-08-07,21:00:00,29,156.875,163.3422619047619
2021-08-07,21:00:00,4,379.32706766917295,178.23684210526315
2021-08-07,21:00:00,19,247.27472527472528,226.24908424908426
2021-08-07,22:00:00,9,23.825949367088608,6.132911392405063
2021-08-07,22:00:00,13,380.24038461538464,3.2596153846153846
2021-08-07,22:00:00,4,379.93515358361776,171.99146757679182
2021-08-07,22:00:00,29,152.92,161.37333333333333
2021-08-07,22:00:00,18,246.6124031007752,227.68217054263565
2021-08-07,22:00:00,30,93.75,228.953125
2021-08-07,23:00:00,9,21.787037037037038,4.189814814814815
2021-08-07,23:00:00,13,377.6193548387097,3.696774193548387
2021-08-07,23:00:00,4,379.2812858783008,176.247990815155
2021-08-08,00:00:00,9,22.856209150326798,2.4901960784313726
2021-08-08,00:00:00,13,379.64383561643837,4.410958904109589
2021-08-08,00:00:00,5,381.036036036036,143.40540540540542
2021-08-08,00:00:00,29,166.22448979591837,155.6734693877551
2021-08-08,00:00:00,4,378.2597402597403,181.65800865800867
2021-08-08,00:00:00,19,247.5977961432507,225.168044077135
2021-08-08,00:00:00,30,97.5,228.10714285714286
2021-08-08,01:00:00,32,27.293233082706767,2.1578947368421053
2021-08-08,01:00:00,13,382.4189189189189,3.581081081081081
2021-08-08,01:00:00,31,1.5060240963855422,169.0843373493976
2021-08-08,01:00:00,4,378.5,184.61688311688312
2021-08-08,01:00:00,19,251.8709677419355,225.48387096774192
2021-08-08,02:00:00,4,380.5130434782609,185.18260869565216
2021-08-08,02:00:00,19,249.9601593625498,225.77290836653387
2021-08-08,03:00:00,9,22.844919786096256,2.9411764705882355
2021-08-08,03:00:00,4,379.2994186046512,183.13953488372093
2021-08-08,04:00:00,9,22.016949152542374,1.1694915254237288
2021-08-08,04:00:00,13,382.3333333333333,7.237037037037037
2021-08-08,04:00:00,33,302.2631578947368,145.89473684210526
2021-08-08,04:00:00,4,378.6917808219178,181.40182648401827
2021-08-08,04:00:00,19,253.2748538011696,226.4795321637427
2021-08-08,05:00:00,9,22.75257731958763,1.7525773195876289
2021-08-08,05:00:00,13,381.25347222222223,12.149305555555555
2021-08-08,05:00:00,4,379.2927536231884,186.79420289855074
2021-08-08,05:00:00,19,256.9035532994924,224.9543147208122
2021-08-08,06:00:00,13,380.461038961039,11.607142857142858
2021-08-08,06:00:00,33,303.4583333333333,144.25694444444446
2021-08-08,06:00:00,19,261.7124183006536,226.0261437908497
2021-08-08,07:00:00,9,9.024193548387096,2.661290322580645
2021-08-08,07:00:00,13,379.12745098039215,3.2058823529411766
2021-08-08,08:00:00,9,2.0677966101694913,5.593220338983051
2021-08-08,09:00:00,9,3.762589928057554,8.273381294964029
2021-08-08,09:00:00,4,378.2906976744186,186.12790697674419
2021-08-08,10:00:00,13,373.8904109589041,1.9863013698630136
2021-08-08,10:00:00,4,382.609375,185.0
2021-08-08,11:00:00,9,5.161764705882353,2.485294117647059
2021-08-08,11:00:00,9,11.653846153846153,9.192307692307692
2021-08-08,12:00:00,9,5.855263157894737,5.7631578947368425
2021-08-08,12:00:00,34,110.78260869565217,228.82608695652175
2021-08-08,13:00:00,9,16.135922330097088,7.941747572815534
2021-08-08,13:00:00,34,111.16101694915254,227.20762711864407
2021-08-08,14:00:00,9,15.370731707317074,4.117073170731707
2021-08-08,14:00:00,4,381.41317365269464,186.5748502994012
2021-08-08,14:00:00,6,270.1904761904762,222.03174603174602
2021-08-08,14:00:00,34,114.4635761589404,227.3112582781457
2021-08-08,15:00:00,6,269.42424242424244,228.96969696969697
2021-08-08,18:00:00,35,183.3956043956044,153.65934065934067
2021-08-08,19:00:00,13,375.13978494623655,3.9193548387096775
2021-08-08,19:00:00,4,380.1111111111111,187.01307189542484
2021-08-08,19:00:00,34,111.98113207547169,228.50943396226415
2021-08-08,20:00:00,4,379.2931034482759,190.3793103448276
2021-08-08,20:00:00,34,111.35483870967742,227.98924731182797
2021-08-08,21:00:00,9,17.68211920529801,4.132450331125828
2021-08-08,21:00:00,13,371.9776119402985,2.253731343283582
2021-08-08,21:00:00,31,4.331797235023042,165.80184331797236
2021-08-08,21:00:00,34,113.54794520547945,228.4931506849315
2021-08-08,22:00:00,9,7.763440860215054,8.155913978494624
2021-08-08,22:00:00,31,4.221052631578948,160.37894736842105
2021-08-08,22:00:00,34,111.36290322580645,225.8709677419355
2021-08-08,23:00:00,9,6.280788177339901,6.197044334975369
2021-08-08,23:00:00,13,367.0421686746988,2.5783132530120483
2021-08-08,23:00:00,31,1.28125,162.78125
2021-08-08,23:00:00,34,116.6283185840708,228.12389380530973
